timestamp,application,log_level,log_message
2025-03-19 20:27:59,app,INFO,File Logging: '/open5gs/install/var/log/open5gs/nssf.log' (../lib/app/ogs-init.c:147)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505)
2025-03-19 20:27:59,sbi,INFO,NF Service [nnssf-nsselection] (../lib/sbi/context.c:1970)
2025-03-19 20:27:59,sbi,INFO,nghttp2_server() [http://172.22.0.28]:7777 (../lib/sbi/nghttp2-server.c:435)
2025-03-19 20:27:59,app,INFO,NSSF initialize...done (../src/nssf/app.c:31)
2025-03-19 20:27:59,sbi,INFO,[443cddd0-04f8-41f0-ac3a-5b68e78b970d] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[443ebf4c-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.185429+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:26:53,diam,ERROR,pid:PSM/pcrf.epc.mnc001.mcc001.3gppnetwork.org in fd_psm_change_state@p_psm.c:284: 'STATE_OPEN'	-> 'STATE_CLOSED'	'pcrf.epc.mnc001.mcc001.3gppnetwork.org'
2025-03-19 20:27:04,sbi,INFO,[7b1757a2-04f5-41f0-9544-3fac7f661067] (NRF-notify) NF_DEREGISTERED event [type:PCF] (../lib/sbi/nnrf-handler.c:1165)
2025-03-19 20:27:59,app,INFO,Configuration: '/open5gs/install/etc/open5gs/smf.yaml' (../lib/app/ogs-init.c:144)
2025-03-19 20:27:59,app,INFO,File Logging: '/open5gs/install/var/log/open5gs/smf.log' (../lib/app/ogs-init.c:147)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505)
2025-03-19 20:27:59,metrics,INFO,metrics_server() [http://172.22.0.7]:9091 (../lib/metrics/prometheus/context.c:299)
2025-03-19 20:27:59,app,INFO,Polling freeDiameter stats every 60000000 usecs (../lib/diameter/common/stats.c:77)
2025-03-19 20:27:59,gtp,INFO,gtp_server() [172.22.0.7]:2123 (../lib/gtp/path.c:30)
2025-03-19 20:27:59,gtp,INFO,gtp_server() [172.22.0.7]:2152 (../lib/gtp/path.c:30)
2025-03-19 20:27:59,pfcp,INFO,pfcp_server() [172.22.0.7]:8805 (../lib/pfcp/path.c:30)
2025-03-19 20:27:59,pfcp,INFO,ogs_pfcp_connect() [172.22.0.8]:8805 (../lib/pfcp/path.c:61)
2025-03-19 20:27:59,sbi,INFO,NF Service [nsmf-pdusession] (../lib/sbi/context.c:1970)
2025-03-19 20:27:59,sbi,INFO,nghttp2_server() [http://172.22.0.7]:7777 (../lib/sbi/nghttp2-server.c:435)
2025-03-19 20:27:59,app,INFO,SMF initialize...done (../src/smf/app.c:31)
2025-03-19 20:27:59,sbi,INFO,[44a0877c-04f8-41f0-9f03-53a3292eaf40] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208)
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[44b08d52-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.930814+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[44b09b80-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.931444+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[44b0b692-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.931843+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[44b0c39e-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.932330+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:27:59,sbi,INFO,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949)
2025-03-19 20:27:59,sbi,INFO,"[44b0d596-04f8-41f0-804f-4d2e000042da] Subscription created until 2025-03-20T20:27:59.932664+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)"
2025-03-19 20:27:59,smf,INFO,PFCP associated [172.22.0.8]:8805 (../src/smf/pfcp-sm.c:203)
2025-03-19 20:28:02,smf,WARNING,PFCP[RSP] has already been associated [172.22.0.8]:8805 (../src/smf/pfcp-sm.c:306)
2025-03-19 20:28:09,diam,INFO,"CONNECTED TO 'pcrf.epc.mnc001.mcc001.3gppnetwork.org' (SCTP,soc#13): (../lib/diameter/common/logger.c:81)"
2025-03-19 20:28:09,sbi,INFO,[4a4a0126-04f8-41f0-be3b-a906f9392bf5] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133)
2025-03-19 20:28:09,sbi,INFO,[4a4a0126-04f8-41f0-be3b-a906f9392bf5] (NRF-notify) NF Profile updated [type:PCF] (../lib/sbi/nnrf-handler.c:1147)
2025-03-19 20:28:09,sbi,INFO,NF EndPoint(addr) setup [172.22.0.27:80] (../lib/sbi/context.c:2350)
2025-03-19 20:28:09,sbi,INFO,NF EndPoint(addr) setup [172.22.0.27:7777] (../lib/sbi/context.c:2089)
